User_ID,Session_ID,Event,Timestamp,Device,Region,Channel,Product_Category,Revenue,Bounce_Flag
USR04363,SES04363,Purchase,10/8/2025 4:27,Tablet,West,Google Ads,Beauty,720.94,No
USR04364,SES04364,Browse,10/20/2025 22:27,Tablet,North,Google Ads,Beauty,0,Yes
USR04364,SES04364,Add to Cart,10/20/2025 22:32,Tablet,West,Organic,Beauty,0,Yes
USR04365,SES04365,Browse,10/29/2025 4:15,Desktop,East,Organic,Beauty,0,Yes
USR04366,SES04366,Browse,10/18/2025 11:46,Desktop,West,Google Ads,Beauty,0,Yes
USR04366,SES04366,Add to Cart,10/18/2025 11:48,Desktop,West,Email,Sports,0,Yes
USR04367,SES04367,Browse,10/15/2025 13:03,Desktop,North,Email,Fashion,0,Yes
USR04368,SES04368,Browse,10/26/2025 20:45,Desktop,North,Social Media,Fashion,0,Yes
USR04368,SES04368,Add to Cart,10/26/2025 20:50,Tablet,East,Organic,Home,0,Yes
USR04369,SES04369,Browse,10/25/2025 11:04,Mobile,West,Email,Electronics,0,No
USR04369,SES04369,Add to Cart,10/25/2025 11:09,Tablet,East,Social Media,Beauty,0,No
USR04369,SES04369,Checkout,10/25/2025 11:12,Tablet,East,Social Media,Sports,0,No
USR04369,SES04369,Purchase,10/25/2025 11:14,Mobile,East,Google Ads,Home,1552,No
USR04370,SES04370,Browse,10/7/2025 2:31,Mobile,East,Email,Home,0,Yes
USR04370,SES04370,Add to Cart,10/7/2025 2:35,Desktop,West,Organic,Fashion,0,Yes
USR04370,SES04370,Checkout,10/7/2025 2:39,Desktop,North,Organic,Fashion,0,Yes
USR04371,SES04371,Browse,10/22/2025 20:34,Mobile,East,Organic,Beauty,0,Yes
USR04371,SES04371,Add to Cart,10/22/2025 20:39,Tablet,North,Social Media,Electronics,0,Yes
USR04372,SES04372,Browse,10/30/2025 10:38,Mobile,North,Organic,Beauty,0,No
USR04372,SES04372,Add to Cart,10/30/2025 10:40,Desktop,South,Social Media,Home,0,No
USR04372,SES04372,Checkout,10/30/2025 10:43,Mobile,South,Email,Sports,0,No
USR04372,SES04372,Purchase,10/30/2025 10:45,Desktop,West,Social Media,Beauty,1386.11,No
USR04373,SES04373,Browse,10/5/2025 1:02,Desktop,North,Google Ads,Electronics,0,Yes
USR04374,SES04374,Browse,10/21/2025 19:04,Desktop,West,Organic,Home,0,Yes
USR04375,SES04375,Browse,10/24/2025 2:51,Mobile,North,Social Media,Beauty,0,Yes
USR04375,SES04375,Add to Cart,10/24/2025 2:53,Desktop,East,Google Ads,Electronics,0,Yes
USR04376,SES04376,Browse,10/31/2025 14:44,Mobile,West,Organic,Electronics,0,Yes
USR04377,SES04377,Browse,10/16/2025 1:42,Tablet,North,Organic,Fashion,0,Yes
USR04378,SES04378,Browse,10/25/2025 12:25,Mobile,West,Social Media,Sports,0,Yes
USR04378,SES04378,Add to Cart,10/25/2025 12:28,Desktop,South,Organic,Home,0,Yes
USR04378,SES04378,Checkout,10/25/2025 12:33,Mobile,West,Organic,Home,0,Yes
USR04379,SES04379,Browse,10/21/2025 21:41,Tablet,South,Organic,Beauty,0,No
USR04379,SES04379,Add to Cart,10/21/2025 21:45,Desktop,East,Email,Electronics,0,No
USR04379,SES04379,Checkout,10/21/2025 21:48,Mobile,North,Email,Electronics,0,No
USR04379,SES04379,Purchase,10/21/2025 21:50,Mobile,East,Organic,Beauty,1646.55,No
USR04380,SES04380,Browse,10/17/2025 16:43,Mobile,South,Google Ads,Fashion,0,Yes
USR04380,SES04380,Add to Cart,10/17/2025 16:45,Desktop,South,Organic,Fashion,0,Yes
USR04380,SES04380,Checkout,10/17/2025 16:47,Tablet,East,Email,Fashion,0,Yes
USR04381,SES04381,Browse,10/31/2025 18:30,Tablet,South,Social Media,Home,0,Yes
USR04382,SES04382,Browse,10/9/2025 23:45,Mobile,East,Social Media,Electronics,0,Yes
USR04382,SES04382,Add to Cart,10/9/2025 23:49,Tablet,South,Google Ads,Home,0,Yes
USR04382,SES04382,Checkout,10/9/2025 23:52,Desktop,West,Organic,Fashion,0,Yes
USR04383,SES04383,Browse,10/26/2025 10:02,Desktop,South,Organic,Fashion,0,Yes
USR04383,SES04383,Add to Cart,10/26/2025 10:04,Desktop,West,Google Ads,Home,0,Yes
USR04384,SES04384,Browse,10/6/2025 13:38,Desktop,East,Google Ads,Sports,0,Yes
USR04384,SES04384,Add to Cart,10/6/2025 13:40,Mobile,West,Google Ads,Home,0,Yes
USR04385,SES04385,Browse,10/16/2025 3:22,Tablet,West,Organic,Electronics,0,Yes
USR04385,SES04385,Add to Cart,10/16/2025 3:27,Desktop,West,Google Ads,Beauty,0,Yes
USR04385,SES04385,Checkout,10/16/2025 3:32,Mobile,North,Google Ads,Beauty,0,Yes
USR04386,SES04386,Browse,10/4/2025 19:48,Tablet,West,Google Ads,Home,0,No
USR04386,SES04386,Add to Cart,10/4/2025 19:51,Tablet,West,Email,Beauty,0,No
USR04386,SES04386,Checkout,10/4/2025 19:56,Tablet,West,Email,Home,0,No
USR04386,SES04386,Purchase,10/4/2025 19:58,Tablet,North,Google Ads,Fashion,1327.46,No
USR04387,SES04387,Browse,10/25/2025 11:21,Mobile,East,Google Ads,Electronics,0,Yes
USR04388,SES04388,Browse,10/3/2025 19:32,Mobile,South,Social Media,Fashion,0,Yes
USR04388,SES04388,Add to Cart,10/3/2025 19:36,Tablet,North,Social Media,Electronics,0,Yes
USR04388,SES04388,Checkout,10/3/2025 19:38,Tablet,West,Google Ads,Fashion,0,Yes
USR04389,SES04389,Browse,10/21/2025 14:06,Desktop,East,Social Media,Electronics,0,Yes
USR04390,SES04390,Browse,10/22/2025 9:07,Mobile,North,Email,Sports,0,No
USR04390,SES04390,Add to Cart,10/22/2025 9:09,Mobile,East,Google Ads,Electronics,0,No
USR04390,SES04390,Checkout,10/22/2025 9:13,Desktop,West,Organic,Sports,0,No
USR04390,SES04390,Purchase,10/22/2025 9:16,Tablet,East,Organic,Fashion,1001.13,No
USR04391,SES04391,Browse,10/10/2025 18:44,Mobile,South,Organic,Electronics,0,Yes
USR04392,SES04392,Browse,10/10/2025 10:05,Desktop,North,Organic,Home,0,Yes
USR04392,SES04392,Add to Cart,10/10/2025 10:10,Tablet,South,Email,Home,0,Yes
USR04393,SES04393,Browse,10/3/2025 7:55,Tablet,South,Social Media,Home,0,Yes
USR04393,SES04393,Add to Cart,10/3/2025 7:57,Desktop,North,Organic,Sports,0,Yes
USR04394,SES04394,Browse,10/15/2025 2:55,Mobile,East,Email,Fashion,0,Yes
USR04395,SES04395,Browse,10/25/2025 16:13,Tablet,West,Organic,Home,0,Yes
USR04395,SES04395,Add to Cart,10/25/2025 16:17,Tablet,South,Email,Sports,0,Yes
USR04396,SES04396,Browse,10/25/2025 17:42,Tablet,West,Google Ads,Beauty,0,Yes
USR04397,SES04397,Browse,10/31/2025 18:07,Mobile,North,Organic,Sports,0,Yes
USR04397,SES04397,Add to Cart,10/31/2025 18:11,Desktop,North,Google Ads,Beauty,0,Yes
USR04397,SES04397,Checkout,10/31/2025 18:14,Desktop,South,Organic,Electronics,0,Yes
USR04398,SES04398,Browse,10/16/2025 5:59,Tablet,East,Google Ads,Electronics,0,Yes
USR04399,SES04399,Browse,10/9/2025 0:21,Tablet,South,Email,Home,0,Yes
USR04399,SES04399,Add to Cart,10/9/2025 0:26,Desktop,North,Social Media,Home,0,Yes
USR04399,SES04399,Checkout,10/9/2025 0:30,Mobile,North,Google Ads,Home,0,Yes
USR04400,SES04400,Browse,10/28/2025 9:01,Mobile,West,Organic,Fashion,0,Yes
USR04401,SES04401,Browse,10/25/2025 16:28,Desktop,North,Organic,Beauty,0,No
USR04401,SES04401,Add to Cart,10/25/2025 16:33,Mobile,North,Email,Sports,0,No
USR04401,SES04401,Checkout,10/25/2025 16:36,Tablet,East,Social Media,Sports,0,No
USR04401,SES04401,Purchase,10/25/2025 16:41,Mobile,North,Google Ads,Electronics,1320.04,No
USR04402,SES04402,Browse,10/13/2025 9:16,Tablet,East,Google Ads,Fashion,0,No
USR04402,SES04402,Add to Cart,10/13/2025 9:21,Mobile,West,Social Media,Beauty,0,No
USR04402,SES04402,Checkout,10/13/2025 9:25,Desktop,South,Organic,Sports,0,No
USR04402,SES04402,Purchase,10/13/2025 9:29,Tablet,North,Email,Sports,1712.54,No
USR04403,SES04403,Browse,10/23/2025 21:40,Tablet,West,Email,Sports,0,Yes
USR04403,SES04403,Add to Cart,10/23/2025 21:44,Desktop,North,Social Media,Home,0,Yes
USR04404,SES04404,Browse,10/23/2025 11:36,Mobile,South,Google Ads,Sports,0,Yes
USR04404,SES04404,Add to Cart,10/23/2025 11:41,Tablet,North,Google Ads,Home,0,Yes
USR04404,SES04404,Checkout,10/23/2025 11:44,Tablet,North,Organic,Electronics,0,Yes
USR04405,SES04405,Browse,10/18/2025 5:09,Mobile,West,Organic,Electronics,0,Yes
USR04405,SES04405,Add to Cart,10/18/2025 5:13,Mobile,South,Social Media,Fashion,0,Yes
USR04405,SES04405,Checkout,10/18/2025 5:16,Tablet,South,Google Ads,Fashion,0,Yes
USR04406,SES04406,Browse,10/30/2025 5:23,Tablet,West,Google Ads,Sports,0,Yes
USR04406,SES04406,Add to Cart,10/30/2025 5:25,Tablet,West,Organic,Fashion,0,Yes
USR04407,SES04407,Browse,10/6/2025 22:47,Mobile,South,Email,Sports,0,Yes
USR04407,SES04407,Add to Cart,10/6/2025 22:52,Mobile,North,Google Ads,Beauty,0,Yes
USR04408,SES04408,Browse,10/6/2025 3:26,Mobile,North,Organic,Electronics,0,Yes
USR04408,SES04408,Add to Cart,10/6/2025 3:29,Mobile,West,Email,Electronics,0,Yes
USR04408,SES04408,Checkout,10/6/2025 3:34,Desktop,East,Email,Home,0,Yes
USR04409,SES04409,Browse,10/14/2025 13:03,Tablet,East,Google Ads,Electronics,0,No
USR04409,SES04409,Add to Cart,10/14/2025 13:06,Tablet,East,Email,Electronics,0,No
USR04409,SES04409,Checkout,10/14/2025 13:11,Desktop,South,Organic,Sports,0,No
USR04409,SES04409,Purchase,10/14/2025 13:16,Tablet,South,Organic,Electronics,729.68,No
USR04410,SES04410,Browse,10/27/2025 19:43,Tablet,North,Social Media,Sports,0,Yes
USR04410,SES04410,Add to Cart,10/27/2025 19:46,Tablet,East,Email,Fashion,0,Yes
USR04410,SES04410,Checkout,10/27/2025 19:50,Tablet,North,Organic,Fashion,0,Yes
USR04411,SES04411,Browse,10/22/2025 23:06,Desktop,North,Organic,Fashion,0,Yes
USR04411,SES04411,Add to Cart,10/22/2025 23:10,Mobile,East,Email,Electronics,0,Yes
USR04411,SES04411,Checkout,10/22/2025 23:14,Mobile,North,Social Media,Fashion,0,Yes
USR04412,SES04412,Browse,10/25/2025 5:02,Desktop,North,Email,Electronics,0,Yes
USR04413,SES04413,Browse,10/16/2025 1:48,Mobile,West,Google Ads,Sports,0,No
USR04413,SES04413,Add to Cart,10/16/2025 1:50,Desktop,North,Email,Fashion,0,No
USR04413,SES04413,Checkout,10/16/2025 1:54,Desktop,South,Email,Home,0,No
USR04413,SES04413,Purchase,10/16/2025 1:57,Tablet,North,Email,Sports,549.13,No
USR04414,SES04414,Browse,10/12/2025 16:07,Tablet,West,Social Media,Home,0,Yes
USR04414,SES04414,Add to Cart,10/12/2025 16:11,Mobile,East,Social Media,Fashion,0,Yes
USR04415,SES04415,Browse,10/19/2025 16:48,Desktop,East,Email,Electronics,0,Yes
USR04415,SES04415,Add to Cart,10/19/2025 16:52,Desktop,North,Email,Sports,0,Yes
USR04416,SES04416,Browse,10/21/2025 4:20,Mobile,North,Organic,Beauty,0,Yes
USR04416,SES04416,Add to Cart,10/21/2025 4:23,Desktop,South,Social Media,Electronics,0,Yes
USR04417,SES04417,Browse,10/28/2025 13:33,Tablet,North,Social Media,Beauty,0,Yes
USR04417,SES04417,Add to Cart,10/28/2025 13:37,Mobile,East,Google Ads,Electronics,0,Yes
USR04418,SES04418,Browse,10/2/2025 10:10,Tablet,North,Organic,Electronics,0,Yes
USR04418,SES04418,Add to Cart,10/2/2025 10:15,Mobile,West,Organic,Sports,0,Yes
USR04418,SES04418,Checkout,10/2/2025 10:20,Tablet,South,Email,Beauty,0,Yes
USR04419,SES04419,Browse,10/18/2025 14:00,Mobile,East,Organic,Sports,0,Yes
USR04419,SES04419,Add to Cart,10/18/2025 14:02,Desktop,West,Social Media,Sports,0,Yes
USR04419,SES04419,Checkout,10/18/2025 14:04,Desktop,North,Google Ads,Fashion,0,Yes
USR04420,SES04420,Browse,10/28/2025 13:27,Mobile,East,Organic,Fashion,0,No
USR04420,SES04420,Add to Cart,10/28/2025 13:32,Mobile,West,Organic,Home,0,No
USR04420,SES04420,Checkout,10/28/2025 13:36,Desktop,South,Organic,Home,0,No
USR04420,SES04420,Purchase,10/28/2025 13:40,Mobile,West,Google Ads,Electronics,934.9,No
USR04421,SES04421,Browse,10/13/2025 20:56,Tablet,West,Social Media,Fashion,0,Yes
USR04422,SES04422,Browse,10/16/2025 4:17,Mobile,South,Social Media,Sports,0,Yes
USR04422,SES04422,Add to Cart,10/16/2025 4:21,Mobile,West,Google Ads,Sports,0,Yes
USR04422,SES04422,Checkout,10/16/2025 4:24,Tablet,West,Google Ads,Sports,0,Yes
USR04423,SES04423,Browse,10/7/2025 0:32,Mobile,South,Google Ads,Electronics,0,Yes
USR04424,SES04424,Browse,10/3/2025 18:26,Desktop,West,Social Media,Electronics,0,Yes
USR04425,SES04425,Browse,10/9/2025 3:24,Mobile,West,Email,Beauty,0,No
USR04425,SES04425,Add to Cart,10/9/2025 3:28,Mobile,East,Google Ads,Electronics,0,No
USR04425,SES04425,Checkout,10/9/2025 3:31,Tablet,East,Email,Electronics,0,No
USR04425,SES04425,Purchase,10/9/2025 3:33,Desktop,North,Social Media,Beauty,1415.68,No
USR04426,SES04426,Browse,10/4/2025 7:49,Tablet,North,Organic,Beauty,0,Yes
USR04426,SES04426,Add to Cart,10/4/2025 7:52,Tablet,South,Organic,Home,0,Yes
USR04427,SES04427,Browse,10/24/2025 22:48,Mobile,East,Google Ads,Sports,0,Yes
USR04428,SES04428,Browse,10/10/2025 12:03,Desktop,South,Email,Home,0,Yes
USR04428,SES04428,Add to Cart,10/10/2025 12:07,Tablet,East,Google Ads,Electronics,0,Yes
USR04429,SES04429,Browse,10/29/2025 17:18,Mobile,West,Google Ads,Beauty,0,Yes
USR04429,SES04429,Add to Cart,10/29/2025 17:23,Mobile,West,Google Ads,Home,0,Yes
USR04430,SES04430,Browse,10/30/2025 20:07,Mobile,West,Social Media,Sports,0,Yes
USR04431,SES04431,Browse,10/20/2025 9:27,Desktop,West,Google Ads,Sports,0,No
USR04431,SES04431,Add to Cart,10/20/2025 9:30,Mobile,South,Google Ads,Sports,0,No
USR04431,SES04431,Checkout,10/20/2025 9:33,Desktop,West,Email,Electronics,0,No
USR04431,SES04431,Purchase,10/20/2025 9:38,Tablet,South,Google Ads,Fashion,1884.14,No
USR04432,SES04432,Browse,10/8/2025 2:03,Mobile,West,Social Media,Fashion,0,Yes
USR04432,SES04432,Add to Cart,10/8/2025 2:06,Desktop,South,Social Media,Home,0,Yes
USR04433,SES04433,Browse,10/23/2025 2:04,Tablet,West,Social Media,Sports,0,Yes
USR04433,SES04433,Add to Cart,10/23/2025 2:07,Desktop,East,Social Media,Electronics,0,Yes
USR04434,SES04434,Browse,10/28/2025 21:29,Desktop,North,Google Ads,Fashion,0,Yes
USR04434,SES04434,Add to Cart,10/28/2025 21:31,Mobile,South,Organic,Sports,0,Yes
USR04435,SES04435,Browse,10/4/2025 20:57,Mobile,North,Email,Sports,0,Yes
USR04435,SES04435,Add to Cart,10/4/2025 21:01,Desktop,North,Email,Fashion,0,Yes
USR04436,SES04436,Browse,10/9/2025 2:10,Tablet,East,Organic,Fashion,0,Yes
USR04436,SES04436,Add to Cart,10/9/2025 2:15,Desktop,North,Google Ads,Fashion,0,Yes
USR04436,SES04436,Checkout,10/9/2025 2:17,Desktop,North,Social Media,Home,0,Yes
USR04437,SES04437,Browse,10/18/2025 11:01,Desktop,East,Google Ads,Sports,0,No
USR04437,SES04437,Add to Cart,10/18/2025 11:03,Mobile,East,Email,Sports,0,No
USR04437,SES04437,Checkout,10/18/2025 11:08,Tablet,West,Social Media,Sports,0,No
USR04437,SES04437,Purchase,10/18/2025 11:13,Desktop,South,Google Ads,Sports,1893.14,No
USR04438,SES04438,Browse,10/6/2025 22:03,Tablet,North,Social Media,Fashion,0,Yes
USR04438,SES04438,Add to Cart,10/6/2025 22:05,Mobile,North,Email,Home,0,Yes
USR04438,SES04438,Checkout,10/6/2025 22:07,Tablet,East,Email,Fashion,0,Yes
USR04439,SES04439,Browse,10/22/2025 7:14,Mobile,North,Google Ads,Electronics,0,Yes
USR04439,SES04439,Add to Cart,10/22/2025 7:19,Tablet,North,Google Ads,Home,0,Yes
USR04440,SES04440,Browse,10/1/2025 23:08,Tablet,East,Organic,Home,0,Yes
USR04440,SES04440,Add to Cart,10/1/2025 23:13,Mobile,North,Google Ads,Beauty,0,Yes
USR04440,SES04440,Checkout,10/1/2025 23:17,Desktop,North,Social Media,Sports,0,Yes
USR04441,SES04441,Browse,10/5/2025 0:53,Tablet,West,Email,Home,0,Yes
USR04441,SES04441,Add to Cart,10/5/2025 0:56,Desktop,South,Social Media,Fashion,0,Yes
USR04442,SES04442,Browse,10/18/2025 9:06,Desktop,West,Organic,Electronics,0,Yes
USR04442,SES04442,Add to Cart,10/18/2025 9:08,Tablet,North,Organic,Electronics,0,Yes
USR04443,SES04443,Browse,10/19/2025 13:24,Mobile,North,Google Ads,Beauty,0,Yes
USR04443,SES04443,Add to Cart,10/19/2025 13:28,Mobile,South,Organic,Fashion,0,Yes
USR04444,SES04444,Browse,10/15/2025 3:18,Tablet,North,Google Ads,Electronics,0,Yes
USR04445,SES04445,Browse,10/10/2025 6:12,Tablet,West,Social Media,Beauty,0,No
USR04445,SES04445,Add to Cart,10/10/2025 6:15,Desktop,South,Social Media,Beauty,0,No
USR04445,SES04445,Checkout,10/10/2025 6:19,Tablet,South,Social Media,Electronics,0,No
USR04445,SES04445,Purchase,10/10/2025 6:22,Tablet,East,Email,Electronics,928.81,No
USR04446,SES04446,Browse,10/30/2025 2:56,Mobile,West,Organic,Beauty,0,Yes
USR04446,SES04446,Add to Cart,10/30/2025 2:58,Desktop,North,Google Ads,Sports,0,Yes
USR04447,SES04447,Browse,10/24/2025 3:09,Mobile,North,Social Media,Electronics,0,Yes
USR04447,SES04447,Add to Cart,10/24/2025 3:12,Desktop,West,Social Media,Fashion,0,Yes
USR04448,SES04448,Browse,10/7/2025 5:32,Tablet,South,Email,Sports,0,Yes
USR04448,SES04448,Add to Cart,10/7/2025 5:34,Tablet,West,Organic,Electronics,0,Yes
USR04449,SES04449,Browse,10/22/2025 17:16,Mobile,South,Social Media,Fashion,0,Yes
USR04449,SES04449,Add to Cart,10/22/2025 17:21,Tablet,West,Google Ads,Electronics,0,Yes
USR04450,SES04450,Browse,10/29/2025 16:29,Mobile,North,Organic,Sports,0,Yes
USR04450,SES04450,Add to Cart,10/29/2025 16:33,Mobile,South,Social Media,Electronics,0,Yes
USR04450,SES04450,Checkout,10/29/2025 16:37,Tablet,North,Email,Beauty,0,Yes
USR04451,SES04451,Browse,10/11/2025 5:03,Mobile,West,Organic,Electronics,0,Yes
USR04451,SES04451,Add to Cart,10/11/2025 5:05,Mobile,South,Google Ads,Sports,0,Yes
USR04452,SES04452,Browse,10/27/2025 0:17,Tablet,East,Social Media,Home,0,No
USR04452,SES04452,Add to Cart,10/27/2025 0:20,Desktop,West,Google Ads,Home,0,No
USR04452,SES04452,Checkout,10/27/2025 0:25,Mobile,East,Organic,Electronics,0,No
USR04452,SES04452,Purchase,10/27/2025 0:27,Mobile,North,Email,Beauty,762.16,No
USR04453,SES04453,Browse,10/27/2025 9:14,Desktop,West,Google Ads,Fashion,0,Yes
USR04453,SES04453,Add to Cart,10/27/2025 9:17,Desktop,East,Organic,Fashion,0,Yes
USR04454,SES04454,Browse,10/14/2025 21:30,Desktop,South,Email,Fashion,0,Yes
USR04454,SES04454,Add to Cart,10/14/2025 21:33,Mobile,North,Social Media,Fashion,0,Yes
USR04454,SES04454,Checkout,10/14/2025 21:36,Desktop,North,Email,Beauty,0,Yes
USR04455,SES04455,Browse,10/19/2025 18:05,Tablet,South,Organic,Home,0,Yes
USR04455,SES04455,Add to Cart,10/19/2025 18:08,Mobile,North,Social Media,Sports,0,Yes
USR04456,SES04456,Browse,10/9/2025 7:57,Tablet,West,Organic,Fashion,0,Yes
USR04456,SES04456,Add to Cart,10/9/2025 8:02,Mobile,South,Google Ads,Home,0,Yes
USR04457,SES04457,Browse,10/20/2025 21:04,Desktop,North,Social Media,Electronics,0,Yes
USR04457,SES04457,Add to Cart,10/20/2025 21:08,Desktop,East,Social Media,Electronics,0,Yes
USR04457,SES04457,Checkout,10/20/2025 21:10,Tablet,West,Google Ads,Beauty,0,Yes
USR04458,SES04458,Browse,10/12/2025 7:44,Mobile,West,Google Ads,Fashion,0,No
USR04458,SES04458,Add to Cart,10/12/2025 7:47,Mobile,West,Google Ads,Home,0,No
USR04458,SES04458,Checkout,10/12/2025 7:52,Tablet,South,Google Ads,Electronics,0,No
USR04458,SES04458,Purchase,10/12/2025 7:57,Desktop,North,Google Ads,Electronics,278.34,No
USR04459,SES04459,Browse,10/11/2025 19:37,Tablet,West,Organic,Fashion,0,Yes
USR04460,SES04460,Browse,10/16/2025 10:09,Mobile,West,Organic,Fashion,0,Yes
USR04460,SES04460,Add to Cart,10/16/2025 10:11,Mobile,South,Google Ads,Beauty,0,Yes
USR04461,SES04461,Browse,10/24/2025 21:18,Mobile,South,Email,Fashion,0,Yes
USR04461,SES04461,Add to Cart,10/24/2025 21:22,Mobile,East,Google Ads,Sports,0,Yes
USR04462,SES04462,Browse,10/2/2025 18:35,Desktop,West,Email,Electronics,0,Yes
USR04462,SES04462,Add to Cart,10/2/2025 18:39,Desktop,South,Email,Fashion,0,Yes
USR04462,SES04462,Checkout,10/2/2025 18:43,Tablet,North,Email,Electronics,0,Yes
USR04463,SES04463,Browse,10/15/2025 20:35,Desktop,West,Organic,Sports,0,Yes
USR04463,SES04463,Add to Cart,10/15/2025 20:40,Mobile,North,Email,Electronics,0,Yes
USR04464,SES04464,Browse,10/13/2025 10:31,Desktop,South,Email,Sports,0,Yes
USR04464,SES04464,Add to Cart,10/13/2025 10:35,Tablet,South,Google Ads,Electronics,0,Yes
USR04464,SES04464,Checkout,10/13/2025 10:40,Tablet,East,Google Ads,Fashion,0,Yes
USR04465,SES04465,Browse,10/24/2025 1:01,Mobile,North,Email,Beauty,0,Yes
USR04466,SES04466,Browse,10/19/2025 5:43,Desktop,North,Organic,Sports,0,Yes
USR04466,SES04466,Add to Cart,10/19/2025 5:47,Mobile,South,Google Ads,Beauty,0,Yes
USR04466,SES04466,Checkout,10/19/2025 5:50,Mobile,East,Social Media,Home,0,Yes
USR04467,SES04467,Browse,10/8/2025 18:15,Desktop,East,Google Ads,Beauty,0,Yes
USR04467,SES04467,Add to Cart,10/8/2025 18:19,Tablet,North,Google Ads,Beauty,0,Yes
USR04467,SES04467,Checkout,10/8/2025 18:22,Mobile,East,Organic,Sports,0,Yes
USR04468,SES04468,Browse,10/18/2025 0:25,Desktop,East,Organic,Electronics,0,Yes
USR04468,SES04468,Add to Cart,10/18/2025 0:30,Tablet,North,Social Media,Sports,0,Yes
USR04469,SES04469,Browse,10/5/2025 1:27,Mobile,North,Organic,Sports,0,Yes
USR04469,SES04469,Add to Cart,10/5/2025 1:32,Desktop,North,Email,Home,0,Yes
USR04470,SES04470,Browse,10/19/2025 23:19,Desktop,South,Google Ads,Electronics,0,No
USR04470,SES04470,Add to Cart,10/19/2025 23:22,Desktop,South,Organic,Beauty,0,No
USR04470,SES04470,Checkout,10/19/2025 23:24,Mobile,East,Email,Beauty,0,No
USR04470,SES04470,Purchase,10/19/2025 23:26,Desktop,West,Google Ads,Electronics,1835.89,No
USR04471,SES04471,Browse,10/30/2025 4:04,Tablet,North,Google Ads,Sports,0,Yes
USR04471,SES04471,Add to Cart,10/30/2025 4:09,Tablet,South,Google Ads,Sports,0,Yes
USR04471,SES04471,Checkout,10/30/2025 4:13,Tablet,West,Google Ads,Electronics,0,Yes
USR04472,SES04472,Browse,10/5/2025 13:11,Desktop,North,Email,Home,0,No
USR04472,SES04472,Add to Cart,10/5/2025 13:15,Tablet,East,Email,Fashion,0,No
USR04472,SES04472,Checkout,10/5/2025 13:17,Mobile,North,Organic,Home,0,No
USR04472,SES04472,Purchase,10/5/2025 13:20,Desktop,South,Email,Beauty,462.95,No
USR04473,SES04473,Browse,10/20/2025 9:21,Tablet,West,Social Media,Fashion,0,Yes
USR04473,SES04473,Add to Cart,10/20/2025 9:26,Desktop,East,Google Ads,Sports,0,Yes
USR04474,SES04474,Browse,10/6/2025 8:48,Tablet,South,Social Media,Electronics,0,Yes
USR04474,SES04474,Add to Cart,10/6/2025 8:51,Tablet,West,Organic,Electronics,0,Yes
USR04474,SES04474,Checkout,10/6/2025 8:55,Mobile,East,Organic,Fashion,0,Yes
USR04475,SES04475,Browse,10/11/2025 10:52,Mobile,North,Email,Electronics,0,Yes
USR04475,SES04475,Add to Cart,10/11/2025 10:57,Tablet,North,Google Ads,Home,0,Yes
USR04475,SES04475,Checkout,10/11/2025 11:01,Tablet,North,Social Media,Sports,0,Yes
USR04476,SES04476,Browse,10/16/2025 18:41,Mobile,West,Social Media,Fashion,0,Yes
USR04476,SES04476,Add to Cart,10/16/2025 18:45,Mobile,South,Email,Electronics,0,Yes
USR04477,SES04477,Browse,10/24/2025 23:27,Mobile,North,Organic,Home,0,Yes
USR04478,SES04478,Browse,10/11/2025 22:02,Desktop,North,Google Ads,Sports,0,Yes
USR04478,SES04478,Add to Cart,10/11/2025 22:05,Tablet,West,Email,Beauty,0,Yes
USR04479,SES04479,Browse,10/16/2025 7:07,Mobile,East,Social Media,Home,0,Yes
USR04479,SES04479,Add to Cart,10/16/2025 7:09,Tablet,South,Email,Sports,0,Yes
USR04480,SES04480,Browse,10/25/2025 9:21,Desktop,North,Email,Home,0,Yes
USR04481,SES04481,Browse,10/27/2025 5:32,Desktop,North,Email,Beauty,0,No
USR04481,SES04481,Add to Cart,10/27/2025 5:34,Mobile,West,Google Ads,Electronics,0,No
USR04481,SES04481,Checkout,10/27/2025 5:39,Desktop,South,Google Ads,Beauty,0,No
USR04481,SES04481,Purchase,10/27/2025 5:43,Mobile,South,Email,Electronics,1756.87,No
USR04482,SES04482,Browse,10/2/2025 20:48,Tablet,West,Organic,Sports,0,Yes
USR04483,SES04483,Browse,10/23/2025 20:56,Mobile,East,Social Media,Sports,0,Yes
USR04484,SES04484,Browse,10/18/2025 0:07,Tablet,East,Organic,Fashion,0,Yes
USR04484,SES04484,Add to Cart,10/18/2025 0:10,Desktop,West,Social Media,Beauty,0,Yes
USR04485,SES04485,Browse,10/5/2025 7:21,Desktop,West,Social Media,Electronics,0,Yes
USR04486,SES04486,Browse,10/15/2025 2:23,Mobile,West,Organic,Sports,0,Yes
USR04487,SES04487,Browse,10/23/2025 6:46,Mobile,East,Google Ads,Sports,0,Yes
USR04488,SES04488,Browse,10/28/2025 16:37,Tablet,South,Email,Sports,0,Yes
USR04488,SES04488,Add to Cart,10/28/2025 16:41,Mobile,South,Social Media,Beauty,0,Yes
USR04489,SES04489,Browse,10/8/2025 9:49,Tablet,East,Organic,Sports,0,Yes
USR04490,SES04490,Browse,10/9/2025 7:25,Mobile,East,Email,Electronics,0,Yes
USR04490,SES04490,Add to Cart,10/9/2025 7:30,Mobile,West,Google Ads,Fashion,0,Yes
