User_ID,Session_ID,Stage,Timestamp,Device,Region,Channel,Revenue,Bounce_Flage,Bounce_Flag
1498,b7af0284-ece7-4d30-a8d6-a36da2d7f818,Visit,48:55.7,Mobile,South,Paid,0,Yes,
1499,06e07cd8-2b34-4594-9b8c-d6362b823a3b,Visit,44:40.2,Desktop,North,Referral,0,Yes,
1500,5521c857-c48b-47cf-a021-d4c4b75f56a7,Visit,42:14.6,Tablet,North,Paid,0,Yes,
1501,02ac531b-f58f-46c3-a533-714abc4686cb,Visit,45:02.1,Desktop,North,Organic,0,Yes,
1502,c49b314f-1129-492c-bd79-06cfe4f81cc6,Visit,34:12.1,Tablet,West,Referral,0,Yes,
1503,27bd7286-f3e6-404e-b0e3-6dca0153684b,Add to Cart,34:15.7,Desktop,West,Paid,0,Yes,
1504,ced68c37-6288-4497-82ca-ecd7967c42b4,Visit,36:20.6,Desktop,East,Referral,0,Yes,
1505,bff12772-4dc3-4ccf-b5d1-ac79be174797,Visit,53:47.1,Desktop,East,Paid,0,Yes,
1506,dcdf29ea-f8a4-46f8-877a-f65b9696e38b,Visit,33:20.8,Mobile,South,Referral,0,Yes,
1507,a559a8d1-e88e-43cd-b60b-04e39f3bac0b,Visit,08:09.8,Desktop,North,Paid,0,Yes,
1508,4a871b1b-1f62-459d-aa04-bc2b816c2220,Visit,12:49.8,Mobile,South,Organic,0,Yes,
1509,74a1053a-2c02-4291-a831-fa8fe8ddda1d,Visit,44:33.3,Tablet,East,Referral,0,Yes,
1510,932ac48a-7b7e-48ae-bd7b-751820138f35,Visit,03:01.7,Desktop,East,Referral,0,Yes,
1511,dbfdf683-5177-405a-8161-a8246174e53f,Visit,23:19.3,Desktop,North,Referral,0,Yes,
1512,daa982dc-df33-444a-ac09-4dc2e6c95279,Visit,38:31.3,Mobile,East,Paid,0,Yes,
1513,5a247d4e-aea0-4428-bce5-afc36c7661ef,Visit,38:43.7,Desktop,North,Referral,0,Yes,
1514,eaf6b5d9-4f8b-4a1c-a7b6-3d6980779f72,Visit,10:34.9,Desktop,South,Paid,0,Yes,
1515,31f2db78-367f-4737-837f-000f72a235d0,Visit,51:12.8,Mobile,East,Referral,0,Yes,
1516,50c645de-3327-4bca-8252-96e1c4246bfd,Visit,09:26.3,Tablet,East,Organic,0,Yes,
1517,e33766a6-d26c-453e-8428-51b64367a411,Visit,22:11.5,Desktop,North,Paid,0,Yes,
1518,90953aca-6d6d-4b6e-b1e8-8302668b635c,Visit,02:31.7,Tablet,South,Organic,0,Yes,
1519,efaa826b-c726-41bf-899f-fc13627e6184,Visit,34:16.6,Mobile,East,Paid,0,Yes,
1520,d64f9497-c4d6-4836-926f-9b3b4a2e0910,Visit,13:29.7,Tablet,North,Referral,0,Yes,
1521,8991ae0b-ad82-4872-b9e8-e7060c5309d8,View Product,46:19.8,Tablet,East,Organic,0,Yes,
1522,788b4015-4185-4a2f-9a69-cfc9431c01ba,Visit,55:31.2,Desktop,North,Organic,0,Yes,
1523,b6e5c174-6f27-43a0-9aa3-8d2617332ced,Visit,13:47.9,Tablet,South,Organic,0,Yes,
1524,61d67b89-daa8-43e6-a47a-b411f35a3748,Visit,36:21.4,Mobile,East,Referral,0,Yes,
1525,ea809b98-a402-4b02-8a3a-e36d3733da6f,Visit,37:59.7,Mobile,South,Organic,0,Yes,
1526,ce5793c1-8870-4ef1-a250-3c02763616df,Visit,24:29.5,Tablet,West,Paid,0,Yes,
1527,1ecc4380-0b8a-4c3d-9521-9cd2b9bd69e1,Visit,11:33.4,Tablet,South,Referral,0,Yes,
1528,083bae13-45e7-4549-8306-d7046f3b7cce,Visit,05:56.1,Desktop,North,Paid,0,Yes,
1529,2919b9ac-1b33-4edc-9fca-79cd9c15e4fe,Visit,15:29.5,Tablet,North,Referral,0,Yes,
1530,fec5cf27-179f-4aa1-afdb-0cadc604535e,Visit,50:31.5,Tablet,East,Referral,0,Yes,
1531,d02869d7-56bc-4f08-8bef-44660b0eca01,Visit,38:37.0,Desktop,East,Organic,0,Yes,
1532,99c00971-a59d-4d2a-951e-0d42dab00bb0,Visit,27:29.3,Mobile,South,Paid,0,Yes,
1533,0c107eb3-143a-43c7-805b-3e78662a9ff2,Visit,06:15.9,Tablet,North,Referral,0,Yes,
1534,88abb388-1e30-489e-a77d-c027e89e0077,Visit,07:11.0,Desktop,North,Paid,0,Yes,
1535,d17089c2-50cc-4a85-b48a-ebfaae5cbf7f,Visit,34:09.6,Desktop,South,Organic,0,Yes,
1536,c225c9c2-2972-4886-a798-6eb8f5141915,Visit,29:16.1,Tablet,West,Referral,0,Yes,
1537,0a6f1efc-ba63-4852-b45f-f8ae105a3866,Visit,17:07.1,Mobile,South,Organic,0,Yes,
1538,6b506101-d471-42ee-aac3-843221c7c686,Visit,48:01.7,Mobile,West,Referral,0,Yes,
1539,628f6bff-e6ad-43cd-b505-be9dee093841,Visit,51:53.1,Tablet,North,Organic,0,Yes,
1540,e5627f84-4d79-4ee5-9872-c62315e759db,Visit,43:56.6,Tablet,North,Referral,0,Yes,
1541,d77b2e65-f23f-4dd0-83d1-d24fc6ab6e9a,Visit,43:47.4,Tablet,West,Referral,0,Yes,
1542,cd3091fe-e5f3-4459-9bad-f33c08bbf65a,Visit,25:01.1,Mobile,East,Paid,0,Yes,
1543,3fd6bb6f-504c-4f12-bb91-ab747480a488,Visit,21:27.6,Desktop,North,Organic,0,Yes,
1544,2554eb80-1bf2-4bbd-8d74-1701daf5fd11,Visit,39:26.3,Tablet,South,Paid,0,Yes,
1545,48c5d440-c1c6-4baf-af06-3d8ba8d30f90,Visit,51:03.7,Desktop,South,Referral,0,Yes,
1546,ea71f6df-f648-4127-bff6-25fb81276ccd,Visit,37:09.0,Desktop,North,Organic,0,Yes,
1547,48b4f154-7eb2-40d2-b8d1-d609ce76335c,Visit,12:51.3,Mobile,West,Paid,0,Yes,
1548,a883f353-e194-46a5-b094-ee0e5235b648,Visit,43:17.5,Tablet,North,Referral,0,Yes,
1549,c638fb0a-e7c9-49c0-8635-23b6d2d0fca1,Visit,56:16.8,Tablet,North,Organic,0,Yes,
1550,96456769-f07b-4e40-80bc-1a09579d5ba6,Visit,23:05.4,Desktop,West,Referral,0,Yes,
1551,2ce88685-b238-4554-bbf2-22623cb0c08c,View Product,00:41.9,Desktop,North,Organic,0,Yes,
1552,da9ba328-4ab1-4c4e-94a4-0083a87c7157,Visit,05:49.4,Tablet,South,Referral,0,Yes,
1553,4672f741-c80c-48e2-a73a-6fcf21fd2dc8,View Product,28:19.3,Tablet,South,Organic,0,Yes,
1554,8e1ae042-e40f-4e01-a7db-314bd52d64ca,Visit,51:20.3,Mobile,South,Organic,0,Yes,
1555,24c9b483-d025-42db-b8f0-168c06062f07,Visit,16:53.5,Mobile,East,Organic,0,Yes,
1556,ef31fac9-0036-4796-a4a2-222d4710a91d,Visit,05:14.8,Mobile,North,Paid,0,Yes,
1557,77bade46-2ffb-434f-8a4f-877af023863e,Visit,13:28.7,Desktop,West,Organic,0,Yes,
1558,7a9fbca9-8b17-4eaa-8326-034b60513581,Visit,36:59.9,Desktop,North,Paid,0,Yes,
1559,eaf7e3d0-7ae2-4a85-baea-25f45f56e518,Visit,23:31.0,Mobile,West,Paid,0,Yes,
1560,155a8920-81d4-44f3-ac43-29adff2e3859,Purchase,18:09.4,Desktop,North,Organic,1593,No,No
1561,60f751f2-77ea-4fad-9d20-8b922d18bdf4,Add to Cart,12:08.6,Mobile,East,Paid,0,Yes,
1562,635b931b-c7c5-46d3-b665-546c7ad39195,Visit,29:46.6,Mobile,East,Paid,0,Yes,
1563,bb63af51-f360-4012-a8dd-55d32d45842e,View Product,32:55.1,Tablet,East,Organic,0,Yes,
1564,4c4edea9-f7fb-4987-8e4e-79156f84c41d,View Product,49:25.9,Mobile,South,Paid,0,Yes,
1565,398dea9b-609c-4fb1-914e-069d2180cc0c,View Product,02:23.2,Tablet,West,Organic,0,Yes,
1566,5a66d457-5bf8-4bf8-8f58-d804737fbbe1,View Product,03:21.4,Tablet,East,Organic,0,Yes,
1567,02042f80-29f8-496e-9f1a-26b1630fc2e4,Visit,55:49.4,Mobile,East,Paid,0,Yes,
1568,6e275264-e048-481a-87b9-ef923c7235a6,Visit,29:37.7,Mobile,North,Organic,0,Yes,
1569,054779a0-aa9c-4e93-bb9e-94aad6c57234,Visit,54:08.6,Mobile,South,Referral,0,Yes,
1570,70c11d35-91f6-4bfd-8315-dd5887abc6bc,Visit,19:31.1,Desktop,East,Paid,0,Yes,
1571,9ffba082-6aa5-498a-9dbc-6d2e16e97dbe,Visit,05:23.3,Mobile,West,Referral,0,Yes,
1572,26a5f7d8-1b9f-4aaf-bae8-9250b726f2bf,Visit,56:13.1,Desktop,South,Paid,0,Yes,
1573,47683460-3240-4a67-84ec-462b6f1face9,Visit,21:14.9,Mobile,South,Organic,0,Yes,
1574,782861fa-e859-4630-a486-4581f0cd7cd9,Visit,38:47.4,Tablet,East,Organic,0,Yes,
1575,75e8a319-3496-4c92-bd2a-d42aa8088ab6,Visit,30:50.6,Tablet,North,Organic,0,Yes,
1576,04231837-3fe9-420b-9f3c-ff3bf94b4cd1,Visit,20:36.5,Desktop,South,Organic,0,Yes,
1577,fb23b150-72a9-4b0a-a14b-4417fde1ea28,Visit,39:40.8,Desktop,North,Paid,0,Yes,
1578,c3dd1b4b-57e4-4850-9294-e78701b82091,Visit,06:20.4,Tablet,North,Paid,0,Yes,
1579,4819acc8-5686-4268-a246-233f661d5b3b,Visit,01:31.3,Desktop,North,Paid,0,Yes,
1580,9743eb9a-b74b-406d-adc2-b6242a717a91,Visit,02:05.9,Desktop,North,Organic,0,Yes,
1581,48dc5331-b0dc-433e-b1c5-ffea42abf661,Visit,00:25.5,Desktop,South,Paid,0,Yes,
1582,d99f30e8-3a50-431b-95f5-96f21631e834,Visit,17:20.1,Tablet,North,Referral,0,Yes,
1583,38037d45-7d1f-4af2-aa25-f7233a44f629,Visit,04:25.9,Tablet,North,Paid,0,Yes,
1584,87187e22-06ca-46a0-8417-a76989b8a88e,Visit,51:47.2,Desktop,West,Referral,0,Yes,
1585,3c74da0f-51e0-4c35-85c2-1c0fc2e3277a,Visit,24:00.6,Tablet,North,Paid,0,Yes,
1586,876666cf-a9ee-466b-b13f-8bae730c0282,Visit,41:31.3,Mobile,East,Paid,0,Yes,
1587,09f98ac8-eb39-4cad-b622-33bc61cfe2df,Visit,55:15.8,Mobile,East,Paid,0,Yes,
1588,4af1a77a-8c40-4e28-97a6-78d0937becd2,Visit,47:32.8,Desktop,North,Organic,0,Yes,
1589,a87e7839-6968-4bbb-9aac-8c72b1fec810,Visit,10:53.4,Desktop,North,Referral,0,Yes,
1590,48a3a568-eb1c-4057-a027-e70cb56cc7e7,Visit,48:16.4,Desktop,East,Organic,0,Yes,
1591,796a0aa0-0473-4073-89d8-523730b8f35a,Visit,40:38.5,Mobile,West,Organic,0,Yes,
1592,fa8345bb-411e-4364-8e16-524066a1fa1d,View Product,29:22.7,Mobile,East,Paid,0,Yes,
1593,d8a4ab36-1e76-45d4-944a-6e17ac3e700c,Visit,10:02.5,Desktop,South,Paid,0,Yes,
1594,b1e56424-ad84-41b7-81aa-3688071c96b0,Visit,45:00.6,Mobile,West,Organic,0,Yes,
1595,fd23278b-b206-4946-953b-fc8a51710064,Visit,59:39.7,Mobile,East,Referral,0,Yes,
1596,d6c47865-30d6-4d7f-a235-47af9d6c7c20,Visit,10:26.0,Desktop,North,Organic,0,Yes,
1597,9c6d87da-553f-40d6-bb5c-6a64d5db221c,Visit,29:56.3,Mobile,East,Referral,0,Yes,
1598,37e67cd4-f60f-477e-825f-16e9f8d79f58,Visit,54:11.5,Desktop,East,Organic,0,Yes,
1599,92c80253-e655-49c4-8f6a-0ba08c85af3d,Visit,22:04.9,Desktop,East,Referral,0,Yes,
1600,2a369f6b-d165-4642-b015-097b5ef0730d,Add to Cart,25:24.7,Mobile,North,Organic,0,Yes,
1601,9c38b88f-6e9e-4759-ad7a-f42bd1c941a8,Visit,24:46.6,Tablet,North,Paid,0,Yes,
1602,af88a3ed-3242-4f5d-9b30-29f12183424a,Visit,29:38.2,Tablet,East,Organic,0,Yes,
1603,78f51be9-1fe7-45b1-8e00-57fa759d7a83,Visit,00:21.9,Mobile,West,Referral,0,Yes,
1604,6618f45a-4091-49a5-b82c-193bb3430064,Visit,10:28.0,Tablet,West,Referral,0,Yes,
1605,8fb807b1-18e1-49a8-b9bd-b8afa8cf638e,Visit,20:07.9,Mobile,East,Referral,0,Yes,
1606,cce5e177-3f6d-4b0b-b908-7c30b02b32fe,Visit,08:39.7,Mobile,South,Paid,0,Yes,
1607,fade3c34-e59b-4463-9788-5a4d970363f4,Add to Cart,51:02.9,Mobile,North,Organic,0,Yes,
1608,e360101f-43e7-4bf4-a18d-94b95b4c7975,Visit,46:16.5,Desktop,East,Organic,0,Yes,
1609,dd48b843-7aef-4949-bebb-9e92726de71c,Visit,41:03.4,Tablet,West,Organic,0,Yes,
1610,8132eadc-836d-4484-9744-5cf8dd5b4c77,Visit,31:46.1,Tablet,West,Organic,0,Yes,
1611,782af0be-0d1a-42b6-b5d4-6ef5d07ba7fe,Visit,53:38.4,Mobile,West,Paid,0,Yes,
1612,5f2cfc2e-289d-4d8a-b971-9a18134bceee,Visit,23:25.7,Tablet,East,Organic,0,Yes,
1613,8aa9238a-b069-4fb9-b3b6-889b6b622939,Visit,02:42.0,Tablet,East,Organic,0,Yes,
1614,8c196f6f-5f0e-4edc-9bea-5c732e5a47c1,Visit,51:57.2,Mobile,West,Referral,0,Yes,
1615,93fed533-667f-4e70-9fdb-139575d4a80e,Visit,51:09.5,Desktop,South,Referral,0,Yes,
1616,9a0a2a8c-2eec-47bc-b213-9427782fab00,Visit,23:58.0,Desktop,East,Paid,0,Yes,
1617,8f17265f-bbe7-415d-a2f4-70b41260cbcb,Visit,53:29.8,Desktop,North,Paid,0,Yes,
1618,d3d12494-9c9b-47de-b049-b0d279377512,Visit,55:35.7,Tablet,North,Paid,0,Yes,
1619,528ad011-480b-4ccf-90e6-532ddbce4900,Visit,09:00.5,Mobile,South,Organic,0,Yes,
1620,aae0a636-339a-4e17-b88c-85a4e869f7ef,Visit,48:07.9,Tablet,West,Organic,0,Yes,
1621,5c5d5b75-d052-40a4-97a7-4c87df833a5d,Visit,53:17.0,Tablet,East,Paid,0,Yes,
1622,15e087a2-68ae-4631-a141-4a1822c59561,Visit,14:15.1,Tablet,West,Paid,0,Yes,
1623,455ccb9c-c8b4-4ef6-b59e-b091c5252345,Visit,58:19.9,Desktop,South,Paid,0,Yes,
1624,7da93785-a97f-4982-95d0-486c2805ef79,Visit,03:18.9,Mobile,West,Organic,0,Yes,
1625,7ab2efe4-4342-4791-8924-192340e927b0,Visit,12:52.0,Mobile,North,Referral,0,Yes,
1626,b6f2e389-a373-4fc1-9d7e-8389496b3a43,Visit,11:41.1,Mobile,West,Organic,0,Yes,
1627,9b2d3ab2-2217-4d85-9b61-034d0d2615d7,Visit,33:37.5,Mobile,East,Paid,0,Yes,
1628,8f56826a-4ce5-4887-ad49-f264527e0994,Visit,17:33.8,Mobile,North,Organic,0,Yes,
1629,0afe37f5-a106-4027-98b2-6ec2421560f5,Visit,56:45.2,Tablet,East,Organic,0,Yes,
1630,37ca9905-f092-475c-810d-d456df4b59dc,Visit,31:44.8,Tablet,North,Organic,0,Yes,
1631,e1062eb4-d086-47e7-a7fb-94516a84c9e9,Visit,54:23.5,Tablet,East,Organic,0,Yes,
1632,3f58f5b3-3d47-4442-ac6c-7a9c67b815ae,Visit,26:53.2,Mobile,North,Referral,0,Yes,
1633,187bc6fd-2060-44e7-96b6-152bce8e15f1,Visit,20:41.0,Desktop,North,Paid,0,Yes,
1634,75b244c1-f0eb-4c25-a945-b07188049a4e,Visit,26:45.7,Mobile,North,Paid,0,Yes,
1635,4ff2d7b0-60d9-4610-96b5-d1ee588121d4,Visit,47:49.7,Mobile,East,Referral,0,Yes,
1636,af4889c1-7883-4d84-9c67-8bcbec4b302e,Visit,22:50.5,Mobile,South,Organic,0,Yes,
1637,191f38a8-4120-40fb-b7c8-2e873b8cb82e,Visit,21:28.2,Mobile,West,Referral,0,Yes,
1638,16d89617-6624-4977-818c-dc38883242c7,Visit,50:02.3,Tablet,East,Organic,0,Yes,
1639,8f7280a1-6640-4817-a028-c366a22c5ddb,Visit,27:27.3,Desktop,South,Paid,0,Yes,
1640,712041a0-39f8-4a14-b737-53ed1fa966f8,Visit,38:10.2,Mobile,North,Referral,0,Yes,
1641,a56d9677-d98e-410d-8726-00649e2c1024,View Product,31:52.8,Desktop,North,Organic,0,Yes,
1642,44fe956c-228f-4dd5-8afd-c447fc0822ba,View Product,49:30.5,Tablet,West,Referral,0,Yes,
1643,d7865b68-4c62-4be9-9b43-98ba8bbdd588,Add to Cart,37:27.9,Tablet,East,Paid,0,Yes,
1644,b0a10ac4-61f9-4c5e-afa7-f52474dc229a,Visit,16:11.6,Desktop,East,Organic,0,Yes,
1645,5b2654e0-b18d-4ffd-98d6-831695ab7211,Visit,52:23.4,Mobile,East,Organic,0,Yes,
1646,eba30387-6733-499b-be12-c61283060330,Visit,36:18.7,Tablet,East,Organic,0,Yes,
1647,53ecb524-0e77-4241-9c6c-386009f8c8c3,Visit,00:56.8,Mobile,West,Organic,0,Yes,
1648,952e71c9-fa1a-4575-8791-fe12196cbd15,Visit,05:41.0,Desktop,South,Paid,0,Yes,
1649,5b1bcf9a-d564-4495-a889-def4a4974100,Visit,56:59.1,Mobile,West,Paid,0,Yes,
1650,a53cbe53-dde1-4f35-8ea6-c71efa49be55,Visit,51:49.8,Tablet,South,Organic,0,Yes,
1651,3432ed3a-2448-4087-9f40-2305796e863a,Visit,32:36.7,Desktop,North,Referral,0,Yes,
1652,e2bfdf6b-27be-45ff-a7e6-4786015ffe42,Visit,37:45.0,Tablet,East,Referral,0,Yes,
1653,ce9c3d5e-f3e1-4976-bb40-e8efee0a7775,Visit,19:54.8,Tablet,South,Organic,0,Yes,
1654,b9b2be92-0d0c-4231-bfa3-da090e914add,Visit,39:36.3,Tablet,West,Referral,0,Yes,
1655,8adcfad0-ff24-414c-948d-62eac765af56,View Product,09:35.3,Mobile,West,Referral,0,Yes,
1656,5d6c2498-71da-4218-b6a1-72a172fc1f63,Visit,43:04.9,Tablet,East,Referral,0,Yes,
1657,7467d059-98b1-41f8-8690-07106b648bc4,View Product,44:14.6,Tablet,South,Referral,0,Yes,
1658,d0f02c3f-f9fb-475b-a855-63e5c1c632e8,Visit,18:19.2,Tablet,North,Paid,0,Yes,
1659,ea39b9c0-e337-4637-8d93-c57418768262,View Product,36:30.2,Desktop,North,Paid,0,Yes,
1660,8f3f7d8d-acce-4d62-9671-0e8b9a8b2028,Visit,29:28.8,Desktop,North,Organic,0,Yes,
1661,1f241aad-e596-4f33-88df-c6f488a6f822,Visit,24:34.6,Tablet,North,Referral,0,Yes,
1662,a6fb6f58-ce07-4be9-a72f-85e1132cdddb,Visit,49:50.9,Mobile,South,Organic,0,Yes,
1663,c928dcc7-5cfd-46c8-bb96-26faae9264e9,Visit,34:30.8,Mobile,North,Paid,0,Yes,
1664,4a004328-63b8-4d60-bed8-4b685a65e318,Visit,37:50.1,Desktop,East,Referral,0,Yes,
1665,2009e9d9-d6ad-4cf5-8b1f-fb2cc7af4693,Visit,32:55.9,Desktop,South,Referral,0,Yes,
1666,e0a37531-5070-4105-bec8-ea544c440b9d,Visit,25:05.3,Mobile,South,Organic,0,Yes,
1667,6b91b1c9-8858-4291-aa5b-e15c0860494d,View Product,29:11.1,Tablet,East,Paid,0,Yes,
1668,b1771c0b-dcb4-4cce-8ec3-aeb46c56068a,Visit,03:09.7,Mobile,North,Paid,0,Yes,
1669,fc83c532-c55b-4c96-ad2a-238ec7ada4a3,Visit,35:25.4,Desktop,West,Referral,0,Yes,
1670,0a1b5813-8ea2-492a-b5c0-a9606619a421,Visit,13:29.4,Mobile,West,Organic,0,Yes,
1671,d8687592-356b-4a79-bc07-db3f0171a8e8,Visit,51:11.8,Desktop,North,Paid,0,Yes,
1672,73714e4b-1385-45b3-b740-60828e3196db,Visit,39:38.6,Desktop,West,Referral,0,Yes,
1673,fbfc2450-9fe7-438d-a88a-031e20c98817,Visit,01:30.6,Tablet,North,Referral,0,Yes,
1674,1b535a90-6739-4a1f-b465-34340a65e08c,Visit,33:19.5,Tablet,South,Referral,0,Yes,
1675,9e297e29-97d0-40ec-bbad-9a40c51c3f52,Visit,55:27.4,Desktop,South,Referral,0,Yes,
1676,9436162f-17ac-4532-8ac6-d122e83555ea,Visit,05:29.3,Desktop,West,Paid,0,Yes,
1677,23c418e1-87b2-4ccc-9d82-9d15f1dd65da,Visit,31:51.4,Tablet,South,Organic,0,Yes,
1678,1dddbd7a-a81a-4416-94b7-ced4ebde4a87,Visit,01:01.0,Mobile,West,Organic,0,Yes,
1679,376d269a-f674-4009-b820-1c7ddc9ef673,Visit,05:53.7,Mobile,North,Paid,0,Yes,
1680,478da0c3-2430-4c00-925d-4b59c56496db,Visit,48:41.4,Tablet,South,Organic,0,Yes,
1681,c9e76492-1c89-4a67-b3b1-8a84d4fad17f,Visit,46:28.2,Desktop,South,Paid,0,Yes,
1682,518dbdd8-40e7-4b42-a501-d3f45d9de0bb,Visit,59:33.5,Desktop,West,Paid,0,Yes,
1683,5bc0a3ff-2b79-4610-ae6e-9ba1fa992a9b,Visit,06:12.0,Mobile,East,Paid,0,Yes,
1684,4e240f9d-68f0-44f6-9471-5654f354f6e9,View Product,05:33.7,Tablet,East,Referral,0,Yes,
1685,97c7a057-2e4c-4e06-8184-6b302c45742e,Visit,42:32.4,Mobile,North,Organic,0,Yes,
1686,f1e30916-2f08-4dc7-8f79-6f2ad9b5a4d5,Visit,25:11.9,Mobile,South,Organic,0,Yes,
1687,a6067d34-cb04-4636-9c6e-b94dfad94435,Visit,30:39.2,Tablet,East,Paid,0,Yes,
1688,f07a0942-0993-438a-96ff-07b2020c3e02,Visit,36:36.4,Mobile,West,Paid,0,Yes,
1689,b9d2c926-75eb-460c-ba0c-473955e98799,Visit,42:20.6,Mobile,East,Paid,0,Yes,
1690,3c9cb10f-7c4e-4b95-bfff-a1e7c2f9c571,Visit,29:54.7,Mobile,South,Organic,0,Yes,
1691,6c8aa6cf-f7a8-4f81-aea2-f89eff4916be,Visit,09:55.8,Tablet,East,Referral,0,Yes,
1692,9d571e91-3a9b-453b-b10a-afac6df6b440,Visit,45:21.3,Desktop,East,Referral,0,Yes,
1693,700d1eef-23ad-4556-9707-debd7642ee3c,Visit,52:13.4,Mobile,South,Referral,0,Yes,
1694,80fced12-5b95-4e86-9a42-21b63c19decd,Visit,23:30.2,Tablet,North,Organic,0,Yes,
1695,911e2ec5-012e-4bf6-b749-8b71ac741dc9,View Product,03:23.8,Desktop,South,Organic,0,Yes,
1696,ab30b7d4-d177-4513-960b-b0bfa2e720eb,Visit,51:22.5,Desktop,East,Paid,0,Yes,
1697,794dabad-e71c-41c6-b294-cb3b30aa63b1,View Product,35:45.4,Mobile,North,Organic,0,Yes,
1698,b56134e7-a25d-42f2-ac7b-eda49ccbd29d,Visit,52:54.1,Tablet,East,Referral,0,Yes,
1699,a9bd19a9-40c8-44be-8974-772881c95153,Visit,09:45.9,Tablet,South,Referral,0,Yes,
1700,37eb272b-8d21-430d-9613-10803af888cc,Visit,50:07.3,Mobile,East,Organic,0,Yes,
1701,7a9da756-3e89-4446-9ad6-41cee9d3f1bb,View Product,26:34.5,Mobile,South,Referral,0,Yes,
1702,f6a456e6-bd7a-4f20-b3a7-8c1033a533c1,Visit,15:42.3,Mobile,South,Referral,0,Yes,
1703,bc9e415c-d3d2-4b56-aa8b-6794f864e74f,Visit,25:42.6,Mobile,East,Organic,0,Yes,
1704,2e718bed-36fe-469c-ac9e-83f3a4873bf8,Visit,07:46.1,Desktop,East,Referral,0,Yes,
1705,0476f28d-2a18-4b62-baf8-4dc623d6348c,Visit,29:15.4,Desktop,East,Referral,0,Yes,
1706,84d15c5c-e4c0-4ca1-9ea3-f9a4a74cee09,Visit,12:07.6,Desktop,North,Referral,0,Yes,
1707,71f38db9-abcc-470b-ac9f-128a177e13a6,Visit,20:06.7,Mobile,West,Organic,0,Yes,
1708,f4d03951-d918-4f3d-b547-961a00d2c3bc,Visit,46:01.1,Tablet,West,Referral,0,Yes,
1709,b00a664c-a476-4833-ae92-d206a55efb40,Visit,18:47.5,Mobile,West,Organic,0,Yes,
1710,71237e17-61e5-4700-8d0f-c4793b90560f,Visit,38:27.5,Tablet,East,Organic,0,Yes,
1711,8490aec7-7be4-409e-8099-cb90b3a2b68a,Visit,09:49.1,Mobile,West,Paid,0,Yes,
1712,1824b1f1-6b88-4305-95fe-17213bfded3f,Visit,38:23.0,Desktop,East,Paid,0,Yes,
1713,f9238e81-bf2c-40e9-9b63-e4b98d552260,Visit,35:49.6,Desktop,East,Paid,0,Yes,
1714,0de8deb8-1729-47a0-9657-e2a374f15732,Visit,46:39.4,Mobile,North,Organic,0,Yes,
1715,0c985b4e-9456-4f5f-9b04-7a503e40c425,Visit,21:42.3,Desktop,East,Paid,0,Yes,
1716,0ab78f91-a8c7-49c7-8a55-be13acb9febc,Visit,26:53.3,Desktop,West,Paid,0,Yes,
1717,30fe1160-9231-475d-ac8f-6aefce1e5649,Visit,40:13.9,Mobile,East,Paid,0,Yes,
1718,0d6dc9b9-d98b-4936-b470-115f4712730e,View Product,54:48.2,Tablet,East,Organic,0,Yes,
1719,3c69b7cd-7091-4329-b5e8-bf410c8c0fba,Visit,14:06.1,Mobile,South,Organic,0,Yes,
1720,53d5c455-e0dc-4342-a765-8028975deebb,Visit,11:56.8,Mobile,West,Referral,0,Yes,
1721,2329794b-5028-4201-aeae-bcfe6c815a17,Visit,42:37.5,Desktop,North,Referral,0,Yes,
1722,9c31f5a5-055b-483b-95ae-ca9473d87497,Visit,04:26.6,Desktop,North,Paid,0,Yes,
1723,41114ab5-3c5e-4428-a05d-16ed30fdc4ad,Visit,02:25.9,Tablet,South,Paid,0,Yes,
1724,47706433-de5f-4077-a441-922d39e3bbc6,Visit,53:10.0,Mobile,South,Paid,0,Yes,
1725,0f04ce17-4072-4a18-bba9-b4455ef19194,Visit,44:39.3,Mobile,West,Referral,0,Yes,
1726,031ca117-b5d6-4dc4-849d-2f0d1fd84996,Visit,11:32.0,Desktop,South,Organic,0,Yes,
1727,4efc7586-c626-4b7e-b248-d800ba1c4c46,Visit,45:47.5,Desktop,East,Referral,0,Yes,
1728,466a49a4-2cbc-4df9-bec3-6ad1f901ead4,Visit,44:22.3,Mobile,North,Paid,0,Yes,
1729,25dc8cb9-226b-4dd3-b089-65a9b9e54d33,Visit,02:06.1,Tablet,East,Paid,0,Yes,
1730,eec7d065-7d1e-4990-92bf-d1fc5860fa1d,Visit,52:13.9,Desktop,North,Referral,0,Yes,
1731,bcbc69ae-3485-4db1-9d06-907c200dc9bc,Visit,40:42.1,Tablet,East,Organic,0,Yes,
1732,e78fdaf4-9105-413a-bc3f-f27a4399bedb,Visit,48:50.8,Desktop,West,Organic,0,Yes,
1733,110a19dc-de36-4263-a5f1-1a3bf5f38628,View Product,28:32.4,Desktop,East,Organic,0,Yes,
1734,a44f3b6a-0287-4f4b-a337-45761d378073,Visit,05:20.6,Mobile,East,Referral,0,Yes,
1735,d887468c-d263-475c-8e11-56afada253e1,Visit,38:27.6,Tablet,North,Organic,0,Yes,
1736,40a3301b-5779-4d5a-be9f-49c25fa34518,Visit,34:24.2,Mobile,North,Paid,0,Yes,
1737,3d0236e5-c3cf-4ecd-808f-6f10eb41832f,View Product,52:46.4,Desktop,West,Paid,0,Yes,
